,id,title,vote_average,vote_count,year,soup
2809,10349,the dark half,5.4,91.0,1993,sheriff basedonnovel blackmail book razor alterego main author newyorkc famili graveyard supernaturalpow timothyhutton amymadigan michaelrooker georgea.romero georgea.romero georgea.romero Mystery Horror
2810,42518,gulliver's travels,6.3,26.0,1939,music giant lannyross samparker pintocolvig davefleischer davefleischer davefleischer Action Adventure Animation Family
2811,29787,monkey shines,6.2,58.0,1988,basedonnovel paralysi reveng rage monkey disabl animalexperiment scienceexperi jasonbeghe johnpankow katemcneil georgea.romero georgea.romero georgea.romero Thriller Drama Horror Science Fiction
2812,9638,phantasm,6.5,166.0,1979,evil mausoleum tallman sentin angusscrimm a.michaelbaldwin billthornbury doncoscarelli doncoscarelli doncoscarelli Horror Science Fiction
2813,10576,psycho ii,6.0,128.0,1983,femalenud nuditi motel psychopath sequel reveng murder suspens gore blood mothersonrelationship voyeur anthonyperkins veramiles megtilly richardfranklin richardfranklin richardfranklin Horror Mystery Thriller
2814,12662,psycho iii,5.4,79.0,1986,schizophrenia malenud femalenud prostitut sex nun depress nuditi psychopath sequel murder gore blood slasher corps mentalil crossdress anthonyperkins dianascarwid jefffahey anthonyperkins anthonyperkins anthonyperkins Horror Thriller
2815,61369,rain,5.1,8.0,1932,missionari prostitut rain delug blackandwhit pre-cod persecut tropic joancrawford walterhuston mattmoore lewismilestone lewismilestone lewismilestone Drama
2816,11712,sanjuro,7.8,122.0,1962,japan corrupt samurai templ fighter toshirōmifune tatsuyanakadai keijukobayashi akirakurosawa akirakurosawa akirakurosawa Drama Action Comedy
2817,12618,random hearts,5.3,63.0,1999,infidel politician airplanecrash death deathofhusband policeserg deathofwif harrisonford kristinscottthomas charless.dutton sydneypollack sydneypollack sydneypollack Drama Romance
2818,13824,superstar,5.0,85.0,1999,mollyshannon willferrell elainehendrix brucemcculloch brucemcculloch brucemcculloch Comedy Family
2819,226,boys don't cry,7.2,360.0,1999,rape sex ident smalltown love friend murder romanc true transgend anger womandirector nebraska hilaryswank chloësevigny petersarsgaard kimberlypeirce kimberlypeirce kimberlypeirce Crime Drama
2823,10388,the limey,6.6,110.0,1999,prison releasefromprison suitcas recordproduc investig daughter loss reveng stakeout ex-con warehous hiredkil neo-noir 1960s terencestamp lesleyannwarren luisguzmán stevensoderbergh stevensoderbergh stevensoderbergh Action Crime Drama Mystery Thriller
2824,17198,the mating habits of the earthbound human,6.4,18.0,1999,secretlov independentfilm stalk carmenelectra mackenzieastin davidhydepierce jeffabugov jeffabugov jeffabugov Comedy Romance Science Fiction
2826,9346,risky business,6.4,340.0,1983,brothel highschool parti tomcruise rebeccademornay seanpenn paulbrickman paulbrickman paulbrickman Comedy Romance
2827,861,total recall,7.1,1745.0,1990,oxygen falselyaccus resist mar doublelif telepathi mutant hologram spacecoloni falseident secretag dystopia cyberpunk falsememori implantedmemori arnoldschwarzenegger sharonstone rachelticotin paulverhoeven paulverhoeven paulverhoeven Action Adventure Science Fiction
2828,14412,body heat,7.1,128.0,1981,prison smoke infidel femmefatal neo-noir williamhurt kathleenturner richardcrenna lawrencekasdan lawrencekasdan lawrencekasdan Drama Thriller Crime Romance
2829,9377,ferris bueller's day off,7.5,1340.0,1986,chicago highschool aftercreditssting duringcreditssting matthewbroderick alanruck miasara johnhughes johnhughes johnhughes Comedy
2830,11541,the year of living dangerously,6.8,84.0,1982,civilwar embassi indonesia fallinginlov melgibson sigourneyweaver lindahunt peterweir peterweir peterweir War Drama Romance
2831,2457,children of paradise,7.9,79.0,1945,pantomim anarchist count love thief murder falseaccus hoodlum theater actress actor arletty jean-louisbarrault pierrebrasseur marcelcarné marcelcarné marcelcarné Drama Romance
2832,11901,high plains drifter,7.4,284.0,1973,gunsling desper outlaw clinteastwood vernabloom mariannahill clinteastwood clinteastwood clinteastwood Western
2833,4929,hang 'em high,6.7,197.0,1968,prison judg marshal deathpenalti oklahoma widow cattledr hang searchparti clinteastwood ingerstevens edbegley tedpost tedpost tedpost Western
2834,85325,citizen's band,4.7,6.0,1977,radio paullemat candyclark brucemcgill jonathandemme jonathandemme jonathandemme Comedy
2835,11230,drunken master,7.2,178.0,1978,trainer sake uncl master kungfuclass jackiechan yuensiu-tin hwangjang-lee yuenwoo-ping yuenwoo-ping yuenwoo-ping Action Comedy
2836,8416,the conformist,7.6,129.0,1970,pari itali assassin fascism benitomussolini jean-louistrintignant stefaniasandrelli gastonemoschin bernardobertolucci bernardobertolucci bernardobertolucci Drama
2837,11054,hairspray,6.6,102.0,1988,baltimor integr racialsegreg detent interraciallov cultclass interracialfriendship fashionmodel drag sonnybono ruthbrown divine johnwaters johnwaters johnwaters Comedy Family Music
2838,851,brief encounter,7.6,123.0,1945,adulteri infidel passion housewif tea duti marriag doctor guilt tearjerk impossiblelov celiajohnson trevorhoward stanleyholloway davidlean davidlean davidlean Drama Romance
2839,24453,the razor's edge,6.9,16.0,1984,billmurray theresarussell catherinehicks johnbyrum johnbyrum johnbyrum Drama
2840,18254,reds,7.1,70.0,1981,journalist russianrevolution1917 warrenbeatty dianekeaton edwardherrmann warrenbeatty warrenbeatty warrenbeatty Drama History
2841,56235,return with honor,4.0,2.0,1999,prisonersofwar vietnam vietnamwar aviat independentfilm torturechamb pow womandirector everettalvarez ronbliss fredcherry freidaleemock freidaleemock freidaleemock Documentary
2843,16642,days of heaven,7.6,236.0,1978,lovetriangl chicago wifehusbandrelationship texa field farm marriag love poverti classdiffer farmer jealoushusband boyfriendgirlfriendrelationship harvest richardgere brookeadams lindamanz terrencemalick terrencemalick terrencemalick Drama Romance
2846,3086,the lady eve,7.5,74.0,1941,gambl snake passeng ship fraud daughter reveng wealth money hair cardsharp barbarastanwyck henryfonda charlescoburn prestonsturges prestonsturges prestonsturges Comedy Romance
2847,16305,sullivan's travels,8.0,100.0,1941,homelessperson filmdirector joelmccrea veronicalake robertwarwick prestonsturges prestonsturges prestonsturges Adventure Comedy Drama Romance
2848,32255,the palm beach story,7.3,46.0,1942,florida love money divorc claudettecolbert joelmccrea maryastor prestonsturges prestonsturges prestonsturges Comedy Romance
2849,48797,man facing southeast,7.1,12.0,1986,insaneasylum insan psychiatrichospit psychologicalthril psychiatri lorenzoquinteros hugosoto inésvernengo eliseosubiela eliseosubiela eliseosubiela Mystery Science Fiction Drama
2850,19997,niagara,6.7,84.0,1953,clocktow infidel honeymoon self-defens waterfal postcard delirium niagarafal murder morgu tourguid fear pursuit hitchcockian scream unconsci filmnoir marilynmonroe josephcotten jeanpeters henryhathaway henryhathaway henryhathaway Crime Drama Thriller
2851,3767,gilda,7.6,113.0,1946,casino jealousi penalti buenosair trick nightclub extramaritalaffair musicalnumb filmnoir ritahayworth glennford georgemacready charlesvidor charlesvidor charlesvidor Drama Romance Thriller
2852,17352,south pacific,6.3,29.0,1958,worldwarii plantat music u.s.navi interracialrelationship basedonplayormus hospit pacificisland laundri tropicalisland frenchman starcrossedlov rossanobrazzi mitzigaynor johnkerr joshualogan joshualogan joshualogan Music Romance War
2853,535,flashdance,6.1,313.0,1983,danc danc jenniferbeals michaelnouri liliaskala adrianlyne adrianlyne adrianlyne Drama Music Romance
2854,2731,indochine,7.2,32.0,1992,civilwar loveofone'slif communist adopt long saigon navaloffic indochina motherdaughterrelationship extramaritalaffair catherinedeneuve vincentpérez linhđanphạm régiswargnier régiswargnier régiswargnier Drama Romance
2855,1654,the dirty dozen,7.5,309.0,1967,basedonnovel worldwarii nazi castl secretmiss u.s.armi train handgrenad fistfight mission shootout suicidemiss soldier explos commando behindenemylin militarypolic leemarvin ernestborgnine charlesbronson robertaldrich robertaldrich robertaldrich Action Adventure War
2856,31043,mike's murder,5.5,4.0,1984,tenni investig coach murder losangel drug neo-noir debrawinger markkeyloun darrelllarson jamesbridges jamesbridges jamesbridges Drama Mystery Thriller
2857,14831,help!,6.5,85.0,1965,music music cult madscientist thebeatl georgeharrison johnlennon paulmccartney richardlester richardlester richardlester Comedy Music
2858,658,goldfinger,7.2,1005.0,1964,secretorgan secretintelligenceservic nuclearradi secretlab kentucki gasattack airplan britishsecretservic duringcreditssting seanconnery honorblackman gertfröbe guyhamilton guyhamilton guyhamilton Adventure Action Thriller
2859,657,from russia with love,6.9,773.0,1963,venic londonengland terror england assassin spi assassin istanbul russia secretmiss secretorgan secretintelligenceservic kgb orientexpress gondola phantom villain duringcreditssting seanconnery danielabianchi pedroarmendáriz terenceyoung terenceyoung terenceyoung Action Thriller Adventure
2860,646,dr. no,6.9,953.0,1962,londonengland england assassin spi casino exoticisland cardgam spacemarin intellig jamaica secretbas secretmiss secretorgan secretintelligenceservic nuclearradi villain secretag atomicreactor seanconnery ursulaandress josephwiseman terenceyoung terenceyoung terenceyoung Adventure Action Thriller
2861,5689,the blue lagoon,5.8,422.0,1980,sexualident shipwreck lover strand maroon pacificisland teenag desertedisland tropicalisland lostatsea brookeshields christopheratkins leomckern randalkleiser randalkleiser randalkleiser Romance Adventure Drama
2862,391,a fistful of dollars,7.6,909.0,1964,gangwar victimofmurd greed hostil spaghettiwestern clinteastwood mariannekoch gianmariavolonté sergioleone sergioleone sergioleone Western
2863,8052,hard eight,6.8,177.0,1996,gambl prostitut casino cheat blackmail malefriendship gamblingdebt hostage-tak independentfilm philipbakerhall gwynethpaltrow johnc.reilly paulthomasanderson paulthomasanderson paulthomasanderson Drama Thriller
2864,772,home alone 2: lost in new york,6.3,2459.0,1992,holiday newyork newyorkc christma macaulayculkin joepesci catherineo'hara chriscolumbus chriscolumbus chriscolumbus Comedy Family Adventure Crime
2867,31650,someone to watch over me,5.8,38.0,1987,newyork detect marriag murder socialit tomberenger mimirogers lorrainebracco ridleyscott ridleyscott ridleyscott Crime Drama Romance Thriller
2870,550,fight club,8.3,9678.0,1999,supportgroup dualident nihil rageandh insomnia dystopia violenc edwardnorton bradpitt meatloaf davidfincher davidfincher davidfincher Drama
2872,12220,the story of us,5.9,75.0,1999,loveofone'slif therapist psycholog wed relationship divorc brucewillis michellepfeiffer robreiner robreiner robreiner robreiner Comedy Drama Romance
2873,1610,fever pitch,6.1,53.0,1997,londonengland relationshipproblem sport jog teacher soccer date colinfirth ruthgemmell markstrong davidevans davidevans davidevans Comedy Romance
2875,42881,julien donkey-boy,7.1,27.0,1999,dogme95 ewenbremner brianfisk wernerherzog harmonykorine harmonykorine harmonykorine Comedy Drama
2877,404,the straight story,7.7,315.0,1999,brotherbrotherrelationship mississippi wisconsin lawnmow iowa biographi basedontruestori independentfilm familyrelationship famili roadmovi richardfarnsworth sissyspacek janegallowayheitz davidlynch davidlynch davidlynch Drama
2878,42196,the bad seed,7.1,91.0,1956,evilchild pattymccormack eileenheckart henryjones mervynleroy mervynleroy mervynleroy Crime Drama Horror Thriller
2879,36819,time bandits,6.6,255.0,1981,treasur map magic timetravel titan cage steampunk minotaur independentfilm goodvsevil tank burglari seanconnery johncleese shelleyduvall terrygilliam terrygilliam terrygilliam Family Fantasy Science Fiction Adventure Comedy
2880,42726,a man and a woman,7.2,33.0,1966,widow widow jean-louistrintignant anoukaimée pierrebarouh claudelelouch claudelelouch claudelelouch Drama Romance
2881,9343,fitzcarraldo,7.7,151.0,1982,plantat peru amazon operahous rubberplant riverboat klauskinski josélewgoy miguelángelfuentes wernerherzog wernerherzog wernerherzog Action Adventure Drama
2882,16858,all that jazz,7.3,88.0,1979,showbusi filmmak tapdanc movieinmovi divorc tvshowinfilm stand-upcomedian broadway rainstorm surgeri dreamsequ edit semiautobiograph royscheider jessicalange lelandpalmer bobfosse bobfosse bobfosse Drama Music
2883,42006,red sorghum,7.0,36.0,1987,china gongli jiangwen rujunten zhangyimou zhangyimou zhangyimou Drama War
2884,11562,crimes and misdemeanors,7.4,201.0,1989,newyork adulteri assassin professor brother-in-law murder mistress doctor hiredkil documentaryfilmmak woodyallen martinlandau anjelicahuston woodyallen woodyallen woodyallen Comedy Drama
2885,10496,bats,4.1,35.0,1999,mutat bat attack loudiamondphillips dinameyer bobgunton louismorneau louismorneau louismorneau Horror Thriller
2886,16162,the best man,6.8,38.0,1999,nialong моррисчестнат haroldperrineau malcolmd.lee malcolmd.lee malcolmd.lee Drama Comedy
2887,8649,bringing out the dead,6.6,228.0,1999,newyork coma ambul nightlif drugaddict hallucin dyinganddeath night ambulanceman alcohol teacher hospit violenc citi drug illegalprostitut roadmovi euthanasia nicolascage patriciaarquette johngoodman martinscorsese martinscorsese martinscorsese Drama
2888,31306,crazy in alabama,6.5,13.0,1999,melaniegriffith davidmorse lucasblack antoniobanderas antoniobanderas antoniobanderas Comedy Drama
2889,10563,three to tango,5.4,63.0,1999,gay danc architect artist tango businessman spi partnership decept affair matthewperry nevecampbell dylanmcdermott damonsantostefano damonsantostefano damonsantostefano Comedy Romance
2890,14484,body shots,4.7,21.0,1999,alcohol rape sex bar rave parti arrest jerryo'connell amandapeet seanpatrickflanery michaelcristofer michaelcristofer michaelcristofer Drama Romance
2892,94857,brother can you spare a dime,6.0,1.0,1975,greatdepress movi jamescagney laverneandrews pattyandrews philippemora philippemora philippemora Documentary
2893,32043,the guardian,5.3,32.0,1990,jennyseagrove dwierbrown careylowell williamfriedkin williamfriedkin williamfriedkin Drama Horror Mystery Thriller
2894,15247,the ipcress file,6.8,84.0,1965,england spi coldwar espionag swinging60 harrypalm michaelcaine nigelgreen guydoleman sidneyj.furie sidneyj.furie sidneyj.furie Thriller
2895,29251,on any sunday,6.9,7.0,1971,motorsport motorcycl stevemcqueen brucebrown davidevans brucebrown brucebrown brucebrown Documentary
